id,tweet_content,harassment,IndirectH,PhysicalH,SexualH
3466,anybody tweeting people getting heads chopped shit blocking period ,0,0,0,0
10235,hopefully the tabouli doesnt make them look like foolies,0,0,0,0
6141, BigmouthBgbelly MassGovernor That s right Baker needs to stand up to big energy companies amp do the right thing ,0,0,0,0
8633, Team Russian bitch slaps nSam removed life ,1,0,0,1
8209,video hd mobil Indian Sex XXX black porn XXX Girl porn XXX doggiestyle XXX Girls videos xxx video Porno Espanol iq ,0,0,0,0
10131,had to get an entire organization mkr look atew,0,0,0,0
10580,im sorry i couldnt stop them,0,0,0,0
3784,RT HurstOlesya Horny watch my xxx profile here gt RT amp follow for free nudes Dropping nudes on random people wh ,0,0,0,0
2934,RT MsJazzy88 One of my students yelled out Tay Keith fuck these niggas up during class today They 5 ,0,0,0,0
9123,fuck with ava korea racism those people are blind to recognize my chinese boi,0,0,0,0
5138, Biisi96 Tinker Wright Fake People Lovesong amp Poor Benjamin And Ava Max Sweet but Psycho The List it s too long Lots of Love,0,0,0,0
3402, Brad Glasgow cruelties gamergate intersects other groups movements male supre x89 t co C96sVnXV95 ,0,0,0,0
2465, The woman brutally tortured minor servant starved MAJOR AMMARA m x89 t co Yj96d2XgRP ,1,0,1,0
4421, Cas being sassy bitch favourite thing fucking mood ,1,0,0,1
9642,ashlee and sophia are pretty stinky themselves,1,0,1,0
7234, 1981 sassy bitch t co 20GvjXgTGp ,0,0,0,0
7606, 5Darkboi don x89 t would shame another,0,0,0,0
7643,RT Iocated she DONT cry over dudes she cry at the way she get treated cause she don t deserve that amp that shit fucking hurts,0,0,0,0
8952, jeff liebermann SarahSpain ToddBrommelkamp SpainandFitz jasonfitz Pleasing a woman scintillating conversation impressing the in laws,1,1,0,0
8263, TaylorsNewsFeed I x89 m unbelievably proud Taylor Please retweet vote TaylorSwift PCAs TheFemaleArtist n reputationTo x89 ,0,0,0,0
9604,annoyed by cyber monday nh bookshop chain announces cider monday perhaps hackers should too,0,0,0,0
6455, How do you do anything with those long nails okay it s not that difficult amp stop being overdramatic with your stubby nails self ,1,0,1,0
5902, JCsthugappeal Ava is directing new Gods amp Cathy is directing BOP Before Patty those women would never get those j ,0,0,0,0
4493,Check out Ava amp Viv Shirt Top Plus 1X Button Front Striped Blue White Embroidered Floral AvaViv via eBay,0,0,0,0
8087, seoIaids I x89 m sassy I x89 m sassy girl nI x89 m I x89 m girl ,0,0,0,0
4205,A pardon for something they never did amp 70 years too late No accountability for those who murdered these 4 young m ,0,0,0,0
2280,i like being called kitten baby babygirl babydoll etc bunny pet hun honey etc princess anything degrading slut whore toy etc ,0,0,0,0
3732,where the fuck is Ava Max ,0,0,0,0
9321, kimbxrlxyw Sleep angle starfish sleep across whole bed just space sassy snap x81 x89 x8d x89 x95 x8f ,0,0,0,0
9811,come on vicky and celine greeks through and through,0,0,0,0
10396,i listen to music a whole bunch,0,0,0,0
2541,RT astrarchi ummm life is too short to b embarrassed by little things like literally who the fuck cares about what ppl have to say the ,0,0,0,0
6326,The irony of this is so incredible Trump shutting down the govt to get his wall campaign promise fulfilled a pro ,0,0,0,0
4923,Can I please see Avatar 2 amp 3 before you try to make me care about 4 amp 5 From the article Production has finis ,0,0,0,0
9266,mushy stuff ready mushy fuckin slut ,1,0,0,1
5721, Architect artist angels my amazing working girl s Patron Saint Page She s drawing x89 t co 2PsHC7Qe6r ,0,0,0,0
4835,i m a slut for chips amp salsa,0,0,0,0
4881,RT gaykaleidoscope If Charlie ever gets caught amp imprisoned by the time bureau led by Hank i want Zari with John Nate amp Mick to rescue ,0,0,0,0
10598,in my eerience several million messages later its nighunusable,0,0,0,0
6242,RT Queendreaa Day 9 of 365 Lord CORRECT me DIRECT me amp PROTECT me ,0,0,0,0
3430,RT ItsFoodPorn Cookie amp Cream Cheesecake Bars ,0,0,0,0
8892,Why is it so hard to just have a beautiful bond with someone Built on a strong foundation of friendship amp loyalty ,0,0,0,0
4592,RT hondadeal4vets You Thought i gave a fuck Think again,0,0,0,0
5736, kaiteasley older women millennials always first asking millennials using micro x89 ,0,0,0,0
10152,has been a blast so far didnt eect to draw so many commissions of my rendition of and pl,0,0,0,0
3532, Mikel Jollett course Donald Trump doesn x89 t American journalist killed n nThere x89 s literally rallie x89 ,0,0,0,0
6753, Because divas chopped below t co MxqfRJnPGF ,0,0,0,0
8948, Tye sassy grandma can x89 t unsee ,0,0,0,0
3071, So pussycat dolls buttons oh sporty spice GTFO x89 t co vOi90s40xH ,0,0,0,0
8820, When home alone working damp rainy quiet sends message sai x89 t co 8M2QXWtKuB ,0,0,0,0
9672,belladonna fucking girls free online sex chatrooms,1,0,0,1
4430,So why say society dey look down on girls It s not good at all So if a guy sleeps around he b hard guy but i ,0,0,0,0
9578,amazon has it that would be a fun one to own theres even a bluray,0,0,0,0
9427,RT datboimarvgo Its thousands of stories like this from back in the day probably more just fuck our lives over like its nothing ,0,0,0,0
7396, steakNstiffarms Logantant SarahSpain THAT S what she amp I for some unknown sadistic reason want to see The m ,0,0,0,0
6863,Dr Ava Muhammad amp Attorney Nkichi Taifa amp Dr Devin Pryor On The Carl Nelson Show ,0,0,0,0
5942, gamergate movement x89 x9d x95 x8f ,0,0,0,0
4416,RT jamescharles every time i see a palette issue i always send them to the morphe team amp personally look into them as well we ve been se ,0,0,0,0
7156, this true girls still shamed casual where normalized rom x89 t co OMoB9fPN0C ,0,0,0,0
8608,Oh the wondrous mists of Ava wait no Pedder Bay Winter mornings can be gorgeous on campus We can t wait to ,0,0,0,0
9298,RT NidhiLovesGod I am not a HinaHolics but eyehinakhan is An Inspiration for any Girl living their life amp Want to Name As well as fame ,0,0,0,0
7242,i m such a slut for girls,0,0,0,0
3414,I see a pair of pajamas at target knowing ava has too many damn clothes amp won t even fit into them for long and be ,0,0,0,0
8203,RT CanneyTracy mariemccolgan stmarysderry BTYSTE Derryslothowl ava canney Well done girls amp Mrs Blanking So proud of ava canney af ,0,0,0,0
8918,RT Houston Vicious Watch how CNN Weather Man hides DEW HAARP in plain sight CaliforniaWildfires CampFire Wool ,0,0,0,0
10459,i think i look cute in thiz mite delet in doe,0,0,0,0
4442,sleeping movies stupid drugged slut getting fucked girls with small tits fucking asian teen porn clip naked tags ,1,0,0,1
2551, ava Wait trump prime time is on wait the fucks i dont give Fucktrump,0,0,0,0
6252, t co R7dX6cQrI8 n nhentai iphone fullhd juice redhead porno party hardcore x89 t co JF051rp4M6 ,0,0,0,0
4954, SarahSpain Feels right that this cut off before making my Super Bowl Pick right Super Bowl Champion Da Bears ,0,0,0,0
10046,glad we didn t go lol,0,0,0,0
6847, taurus beggin bitch capricorn faithful x89 t co L5M0qQZm19 ,0,0,0,0
4577,bitch could literally gangbanged whole basketball still shame lef x89 t co cXiwczoNKa ,0,0,0,0
6227,This is fucking lit AVA AKIRA SUPREME PROD MYTH via YouTube PrettyAwesomeLitMusic,0,0,0,0
10196,hey your ads aren t making me want to watch,0,0,0,0
4441,Join Ava Marie Meteorologist amp me for WBAL TV 11 Baltimore news at noon coming up ,0,0,0,0
9423,Last night was rough Ava kept waking up every 2 hours to eat amp be to be changed She also never let me put her dow ,0,0,0,0
8983,saying inside posting bru x89 t co pMlwrBk7OE ,0,0,0,0
10494,i wonder if kfc is still open,0,0,0,0
2255,RT austin schmitty Mother fucker bitch slut whore fucking fags Brb gonna try girls for a bit,1,0,0,1
4490,RT momcentrl Really warms my heart when Ava s crying amp I pick her up amp she falls right asleep grabbing onto my shirt like don t put me d ,0,0,0,0
8631, jayleneangelina Halloween dress total other girls anything ab x89 ,0,0,0,0
4239,The morning started with a pack walk of Nell Chey amp Ava followed by one with Lily amp Daisy who passed the dogs rea ,0,0,0,0
10498,i would love me some of those prawns,0,0,0,0
10479,i want to slap the spice girls,1,0,1,0
4363, iam Davido is problematic but I m really disappointed he apologized to that girl This thing where we expect famo ,1,1,0,0
7305,thinking about weird loving spicy foods sassy gotta chill ,0,0,0,0
2708, MrChiksProd Vakashinga vakuru ava For the sake of likes amp retweets he demonized himself,0,0,0,0
5310,I added a video to a YouTube playlist Nursery Rhymes amp Baby Songs Kids Songs by Dave and Ava ,0,0,0,0
6791, girl nothing good complete slut lightly since night everything changed Michae x89 t co 1jwgjxK56D ,1,0,0,1
5619,Every time I picture my bd actually being around amp a good loving dad to ava I have to remember that he just does no ,0,0,0,0
6574,RT LAM Barrett finally watched ava s phenomenal 13THFilm last weekend amp while the whole thing was harrowing Ehrlichman s quote about ,0,0,0,0
2437,RT Greenbay531 Retweet if you like Scotty amp Ava as a couple ScAva Baldwin Ava Jerome GHvetsforever valentinifrank nathanvarni ht ,0,0,0,0
2354, porn drunk england interracial threesome iranian karina sapphic soloboy fuck x89 t co 4LaVCI5pZR ,1,0,0,1
4413,It s time for Ava amp I to relocate to a much warmer climate ,0,0,0,0
2395,college Today class called character whore professor said x89 x89 t co fYOgmWdY97 ,0,0,0,0
4788, sassy somerset lived time then Good agree thing feeling it x89 t co 0g1VypuMBV ,0,0,0,0
3000, SarahSpain SpainandFitz jasonfitz I mean Spain amp Read has a nice ring to it ,0,0,0,0
2771,Omg Ava max the new Lady Gaga Gaga debuted in 2008 amp Ava debuted in 2018 SHOOKETH ,0,0,0,0
8595, DanielCookney JohnClarke1960 JamesCleverly called useful fool Protestants t co 4UX6CAw1v8 ,0,0,0,0
7486,Kenapa sih kita mesti debat tentang ava I mean it s only avatar It s only picture The fuck is wrong with people nowadays ,0,0,0,0
8050,If Charlie ever gets caught amp imprisoned by the time bureau led by Hank i want Zari with John Nate amp Mick to resc ,0,0,0,0
2454, CBrimstone BriannaWu It is a fucked up system I am amazed at how bad and expensive it is Just wow ,0,0,0,0
9821,congratulations marlaw winner of law firm of the year in the category law firms mkr,0,0,0,0
8190,New content has been uploaded boys girls AdmireMeVIP Tits Slut ,0,0,0,0
7527, Sassy Giggle smirk face she up x89 x9d x95 x8f x8d ,0,0,0,0
3693,me amp maisieGarcia10 passing each other in the halls me dumb bitch maisie stupid slut and we literally don ,1,0,0,1
7271, stillgray GamerGate Operation convince media wasn t group before pieces Carl x89 t co Z9rFXKnKei ,0,0,0,0
2962,lovable Kisses Delavin delavinkisses x89 x9d n ChalkLovesDonKiss n PushAwardsDonKiss t co VRXpelvdrm ,0,0,0,0
2163,Nancy amp Chuck have done it again Watch their rebuttal to the president s false claims of a national emergenc ,0,0,0,0
3468,NA Girls highlights 4 x 50 yard dash state champions Anna Rozzi Trinity Tapper Ava Nassar amp Olivia Gotobed ,0,0,0,0
6336, BriannaWu they re the national champions give them a steak come on are steaks too elitist now ,0,0,0,0
3140, BriannaWu well this team won a national championship so do you think fast food is an appropriate meal to celebrat ,0,0,0,0
8569,RT reiandmigy Calling all famireis who are interested to know Rei amp Migy s love story they ll finally share it to us once they hit 250K ,0,0,0,0
3673, k douglas Summary Muslim British because British authorities them n nt co BCc4xRmQD1 ,0,0,0,0
10154,has given away the sudden death teams again,0,0,0,0
10445,i saw my mum shade tearsi saw love in herbut most time she declared a rockno one could separate me from the love of a woman,0,0,0,0
6980,Check out Ava amp Viv Womens Plus Size 3x Floral Print Long Slv Chiffon Blouse w Cami NWT AvaViv via eBay,0,0,0,0
3924,I m somehow totally psyched amp terribly pessimistic all at once ,0,0,0,0
3220,RT BrainssNBeauty Y all better support this Marsai pitched the idea for this film amp is an executive producer and stars in it A 14 y ,0,0,0,0
8781, slcmof FilmGob Bro he tried to use me calling Batgirl a slut to you jokingly as a way to prove I m toxic lmfaooo guys a moron,0,0,0,0
10303,i can so relate to court today,0,0,0,0
4083, AnnCoulter laughing American resident being killed chopped wonder people much ,0,0,0,0
6096, CathySarahx shame attention seeking posting picture whacking bikini x89 ,0,0,0,0
9959,example everyone complained about taxis costing too much shit s,0,0,0,0
6701, update chopped guess happens getting something parking another guy ,0,0,0,0
5698, T amp amp A 049 n t co bKjaq5Nl5k pervers stockings womenpanties indian school blackmailed t x89 t co hKntjJdRU5 ,0,0,0,0
6110,gotta shake moving x8f x89 x8d x89 x95 x8f ,0,0,0,0
8092,I added a video to a YouTube playlist Ava Max Sweet But Psycho amp Selena Gomez ft Gucci Mane Fetish,0,0,0,0
6846, AvaIrene14 I love you so fucking much ava and I m going to miss you ,0,0,0,0
8081, For sassy bougie pretty Tiffany Haddish group x8f x89 x8d x89 x95 x8f ,0,0,0,0
3111,Every time I visit Ava amp Dean s my diet fails ,0,0,0,0
5265, Seven Days in May dir John Frankenheimer starring Burt Lancaster Kirk Douglas Fredric March amp Ava Gardner ,0,0,0,0
9919,dying slowly day by day editing mkr,0,0,0,0
10036,girls what happend to your instant restaurant s come at me,0,0,0,0
3085, UnEd Politician trump is like students Where think from Where y x89 t co gkr9ZJU482 ,0,0,0,0
2473,me amp suz really put lullabies on the aux to put Ava to sleep amp it worked,0,0,0,0
4040,RT TyLovesYouuu My toxic trait I face everything on my own amp I don t admit I need help b c I d rather struggle then burden other people ,0,0,0,0
3496,Congratulations to Ava M for winning the STMA middle school district spelling bee Nic C Audrey K Ava M amp Cai ,0,0,0,0
6523,The ever brilliant Eximinds teams up w Ben Stone amp it s a beautiful classically influenced trance monster Epic sy ,0,0,0,0
4503, BriannaWu nytimes This needs context For example human beings are social animals which form family units to car ,0,0,0,0
5709, RachaelCarmine ava Moms FaceBook friend amp Her DRUG DEALER,0,0,0,0
4625,Congrats to Anna Ray Ziegler Ava Fortney Nyah Funderburke amp Jordan Aurnou Rhees on finishing 2nd in the prelims t ,0,0,0,0
7596,Congrats to HealthTechChallenge Innovation Champion Ayasdi amp Top Innovators b well Connected Health and Newtopia ,0,0,0,0
5148,RT thegracekaufman I m so excited my school is having a prom dress code meeting this week for just the girls I ve been missing my daily ,0,0,0,0
8027,Ann Coulter sold out LONG ago Remember her undying LOVE of Mitt Romney Grandfather of ObamaCare amp pathetic eunuch R ,0,0,0,0
2132, Cervantes1127 can x89 t shamer struggle t co IR6VjyuzkA ,0,0,0,0
4446,My mom s lucky i didn t turn out a girl I would ve been the biggest slut makin easy money ,0,0,0,0
7263, ChrisFerrara Ava Haze What the fuck,0,0,0,0
6715, ElleWCarter Kaepernick stranded airport another one n nanyway girl x89 ,0,0,0,0
10427,i only answer to kim now,0,0,0,0
2900, TheyCallMeTXT Dunno gamergate block because can x89 t shit ,0,0,0,0
7807,RT mmxm you gotta accept shit for what it is amp move on ,0,0,0,0
